global_step,global_decision_step,approx_global_env_frame_step,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,rollout_action_0,rollout_action_1,rollout_action_2,rollout_action_3,rollout_action_4,rollout_action_5,rollout_action_6,rollout_action_7,rollout_action_8,rollout_action_9,rollout_action_10,rollout_action_11,dominant_action_frac,reward_clip,target_kl,rollout_int_reward_mean,rollout_int_reward_sum
1408,1408,5632,0.0038732150569558144,23.003000259399414,1.9072141647338867,0.0020137103274464607,0.0,0.0001,15,14,19,16,19,23,22,0,0,0,0,0,0.1796875,1,0.03,1.4088100449782814e-05,0.0018032768575722002
1536,1536,6144,0.00029393285512924194,10.827816009521484,1.895677089691162,0.0018484806641936302,0.0,0.0001,17,20,28,19,14,23,7,0,0,0,0,0,0.21875,1,0.03,1.3861274481996588e-05,0.0017742431336955633
1664,1664,6656,-0.004258021712303162,6.768810272216797,1.8969972133636475,0.0006749583408236504,0.0,0.0001,21,11,36,13,15,27,5,0,0,0,0,0,0.28125,1,0.03,1.3182194400940261e-05,0.0016873208833203535
1792,1792,7168,-0.0006192736327648163,6.606099605560303,1.9079327583312988,0.0005387943238019943,0.0,0.0001,19,15,13,22,17,28,14,0,0,0,0,0,0.21875,1,0.03,1.3084156172737949e-05,0.0016747719901104574
1920,1920,7680,0.010504482313990593,3.8679702281951904,1.9210842847824097,0.000703832134604454,0.0,0.0001,19,11,25,17,14,26,16,0,0,0,0,0,0.203125,1,0.03,1.289822827743592e-05,0.0016509732195117977
2048,2048,8192,-0.006808113306760788,5.1576972007751465,1.9316438436508179,0.0008461680263280869,0.0,0.0001,18,17,16,15,12,23,27,0,0,0,0,0,0.2109375,1,0.03,1.2686653036553253e-05,0.0016238915886788163
2176,2176,8704,-0.00045532453805208206,3.0222396850585938,1.938976764678955,0.0008507193997502327,0.0,0.0001,14,16,21,18,12,36,11,0,0,0,0,0,0.28125,1,0.03,1.2419741715063992e-05,0.001589726939528191
2304,2304,9216,-0.00319014023989439,51.9639892578125,1.9414936304092407,0.00013364385813474655,0.0,0.0001,15,10,26,15,16,26,20,0,0,0,0,0,0.203125,1,0.03,1.2062300868365128e-05,0.0015439745111507364
2432,2432,9728,0.0010656192898750305,66.36068725585938,1.9410266876220703,1.2200325727462769e-05,0.0,0.0001,18,14,17,19,23,25,12,0,0,0,0,0,0.1953125,1,0.03,1.2045206602806502e-05,0.0015417864451592322
2560,2560,10240,-0.0019958466291427612,60.15911102294922,1.9385638236999512,0.00017060991376638412,0.0,0.0001,19,14,31,11,18,21,14,0,0,0,0,0,0.2421875,1,0.03,1.1877074022947909e-05,0.0015202654749373323
2688,2688,10752,-0.004060489125549793,7.877465724945068,1.9341686964035034,0.0003153439611196518,0.0,0.0001,23,10,23,20,17,21,14,0,0,0,0,0,0.1796875,1,0.03,1.1465088064710471e-05,0.0014675312722829403
2816,2816,11264,0.000741228461265564,4.711348056793213,1.9315792322158813,7.884949445724487e-05,0.0,0.0001,25,17,14,17,19,22,14,0,0,0,0,0,0.1953125,1,0.03,1.1485642048114642e-05,0.0014701621821586741
2944,2944,11776,-0.002909664064645767,6.434869766235352,1.9346932172775269,0.00016180425882339478,0.0,0.0001,22,14,18,20,13,25,16,0,0,0,0,0,0.1953125,1,0.03,1.1829626970438767e-05,0.0015141922522161622
3072,3072,12288,0.0006659887731075287,55.180580139160156,1.9369360208511353,5.7406723499298096e-05,0.0,0.0001,19,16,17,14,19,24,19,0,0,0,0,0,0.1875,1,0.03,1.1408413371327697e-05,0.0014602769115299452
3200,3200,12800,-0.00024174153804779053,75.42391204833984,1.934776782989502,9.255949407815933e-05,0.0,0.0001,16,16,14,23,7,32,20,0,0,0,0,0,0.25,1,0.03,1.0939738785964437e-05,0.001400286564603448
3328,3328,13312,-0.002192951738834381,59.19220733642578,1.9285037517547607,0.00039584841579198837,0.0,0.0001,25,16,15,16,20,23,13,0,0,0,0,0,0.1953125,1,0.03,1.0958765670920911e-05,0.0014027220058778767
3456,3456,13824,0.006008997559547424,29.39443588256836,1.915722131729126,0.0011098328977823257,0.0,0.0001,22,14,17,20,18,27,10,0,0,0,0,0,0.2109375,1,0.03,1.0741936272040675e-05,0.0013749678428212064
3584,3584,14336,-0.007430769503116608,30.639331817626953,1.8860721588134766,0.003729425370693207,0.12109375,0.0001,22,12,17,5,12,40,20,0,0,0,0,0,0.3125,1,0.03,1.0611540957938814e-05,0.0013582772426161682
3712,3712,14848,0.0012981370091438293,28.454421997070312,1.8232693672180176,0.007232174277305603,0.21875,0.0001,19,14,16,13,18,37,11,0,0,0,0,0,0.2890625,1,0.03,1.0473479278516606e-05,0.0013406053476501256
3840,3840,15360,0.0324084609746933,31.1475830078125,1.7415193319320679,0.005923910066485405,0.23046875,0.0001,22,8,16,14,15,41,12,0,0,0,0,0,0.3203125,1,0.03,1.0467906427891194e-05,0.0013398920227700728
3968,3968,15872,-0.0026591713540256023,19.74400520324707,1.7330394983291626,0.001889340579509735,0.03515625,0.0001,21,7,18,19,21,38,4,0,0,0,0,0,0.296875,1,0.03,1.0301829107106641e-05,0.00131863412570965
4096,4096,16384,0.0043364353477954865,18.41225242614746,1.6856788396835327,0.0027027223259210587,0.0546875,0.0001,27,13,12,11,15,47,3,0,0,0,0,0,0.3671875,1,0.03,1.0463854863473898e-05,0.001339373422524659
4224,4224,16896,-0.005195471458137035,19.75613021850586,1.7270859479904175,0.0021010562777519226,0.0,0.0001,28,12,23,3,15,43,4,0,0,0,0,0,0.3359375,1,0.03,1.0099518362949311e-05,0.0012927383504575118
4352,4352,17408,0.00327121838927269,46.379547119140625,1.7612584829330444,0.0008861366659402847,0.0,0.0001,33,8,25,13,10,36,3,0,0,0,0,0,0.28125,1,0.03,1.0206272087032175e-05,0.0013064028271401185
4480,4480,17920,-0.0037786103785037994,20.882915496826172,1.7386554479599,0.0009356196969747543,0.0,0.0001,30,11,15,13,14,39,6,0,0,0,0,0,0.3046875,1,0.03,1.0087979269712832e-05,0.0012912613465232425
4608,4608,18432,-0.0147029347717762,19.220245361328125,1.6754897832870483,0.006686178036034107,0.109375,0.0001,22,13,17,8,13,45,10,0,0,0,0,0,0.3515625,1,0.03,1.0055083905058382e-05,0.0012870507398474729
4736,4736,18944,0.003328731283545494,20.974960327148438,1.6154427528381348,0.002887023612856865,0.12109375,0.0001,28,4,17,6,11,56,6,0,0,0,0,0,0.4375,1,0.03,9.836029434495686e-06,0.0012590117676154478
4864,4864,19456,0.0023941248655319214,21.268680572509766,1.6198756694793701,0.0007732240483164787,0.0,0.0001,42,7,22,6,9,39,3,0,0,0,0,0,0.328125,1,0.03,1.0116127405979114e-05,0.0012948643079653266
4992,4992,19968,0.0038135796785354614,15.289319038391113,1.6473675966262817,0.0007106168195605278,0.0,0.0001,45,5,17,12,8,39,2,0,0,0,0,0,0.3515625,1,0.03,9.769609320642303e-06,0.0012505099930422148
5120,5120,20480,0.002001166343688965,4.5625,1.614932656288147,0.0014193002134561539,0.0390625,0.0001,34,6,19,8,20,39,2,0,0,0,0,0,0.3046875,1,0.03,9.852100390617125e-06,0.001261068849998992
5248,5248,20992,0.0037164599634706974,2.864020824432373,1.6298081874847412,0.006991950795054436,0.1796875,0.0001,31,3,26,11,11,45,1,0,0,0,0,0,0.3515625,1,0.03,9.695318901492556e-06,0.0012410008193910471
5376,5376,21504,-0.01922820508480072,19.596006393432617,1.6605474948883057,0.0080253342166543,0.28515625,0.0001,20,7,29,2,14,52,4,0,0,0,0,0,0.40625,1,0.03,9.731682204972003e-06,0.0012456553222364164
5504,5504,22016,0.011351324617862701,0.6987714171409607,1.6905972957611084,0.0028313789516687393,0.07421875,0.0001,19,9,34,10,13,43,0,0,0,0,0,0,0.3359375,1,0.03,9.629861885684932e-06,0.0012326223213676712
5632,5632,22528,0.005333131179213524,3.299551010131836,1.686081886291504,0.00612732395529747,0.34765625,0.0001,28,12,35,7,12,33,1,0,0,0,0,0,0.2734375,1,0.03,9.660478077933021e-06,0.0012365411939754267
5760,5760,23040,-0.015367139130830765,0.35545527935028076,1.7074506282806396,0.005415932275354862,0.20703125,0.0001,24,13,26,15,10,39,1,0,0,0,0,0,0.3046875,1,0.03,9.473249939162542e-06,0.0012125759922128054
5888,5888,23552,0.051166217774152756,59.65375900268555,1.5525801181793213,0.02878989465534687,0.46875,0.0001,31,5,38,8,12,34,0,0,0,0,0,0,0.296875,1,0.03,9.66955121839419e-06,0.0012377025559544563
6016,6016,24064,0.0028254054486751556,21.22328758239746,1.483420491218567,0.004080291837453842,0.109375,0.0001,23,5,48,7,7,38,0,0,0,0,0,0,0.375,1,0.03,9.360366128419173e-06,0.0011981268644376541
6144,6144,24576,-0.001164962537586689,21.769248962402344,1.4673112630844116,0.00042475108057260513,0.00390625,0.0001,20,2,53,6,8,38,1,0,0,0,0,0,0.4140625,1,0.03,9.410436732082417e-06,0.0012045359017065493
6272,6272,25088,0.0009579025208950043,10.419900894165039,1.467888593673706,0.006089206784963608,0.09765625,0.0001,18,3,50,11,5,41,0,0,0,0,0,0,0.390625,1,0.03,9.4249428883586e-06,0.0012063926897099009
6400,6400,25600,0.0251508466899395,27.12967300415039,1.5686893463134766,0.015918537974357605,0.37890625,0.0001,21,5,48,14,6,32,2,0,0,0,0,0,0.375,1,0.03,9.228395086324781e-06,0.001181234571049572
6528,6528,26112,0.0048459358513355255,13.86152172088623,1.5982118844985962,0.0025002099573612213,0.02734375,0.0001,26,2,29,8,14,47,2,0,0,0,0,0,0.3671875,1,0.03,9.35416397140898e-06,0.0011973329883403494
6656,6656,26624,0.022412016987800598,10.541842460632324,1.6227672100067139,0.017481068149209023,0.25,0.0001,42,1,32,5,9,38,1,0,0,0,0,0,0.328125,1,0.03,9.362642579446856e-06,0.0011984182501691976
6784,6784,27136,0.024096783250570297,21.935951232910156,1.6549179553985596,0.01757482998073101,0.3359375,0.0001,28,2,41,13,17,27,0,0,0,0,0,0,0.3203125,1,0.03,9.302324976090404e-06,0.0011906975969395717
6912,6912,27648,0.0005822945386171341,21.465696334838867,1.650418996810913,0.0045412033796310425,0.13671875,0.0001,13,3,45,22,16,29,0,0,0,0,0,0,0.3515625,1,0.03,9.296346327403171e-06,0.0011899323299076059
7040,7040,28160,0.00018205493688583374,3.0351037979125977,1.6004321575164795,0.003427235409617424,0.0703125,0.0001,17,5,46,22,19,18,1,0,0,0,0,0,0.359375,1,0.03,9.284223708050376e-06,0.0011883806346304482
7168,7168,28672,0.006131978705525398,10.896474838256836,1.4769330024719238,0.010134375654160976,0.33203125,0.0001,15,2,51,26,17,16,1,0,0,0,0,0,0.3984375,1,0.03,9.347253268288114e-06,0.0011964484183408786
7296,7296,29184,0.0028712451457977295,4.911069393157959,1.3983250856399536,0.0050133755430579185,0.11328125,0.0001,11,3,58,20,17,18,1,0,0,0,0,0,0.453125,1,0.03,9.170411338743634e-06,0.0011738126513591851
7424,7424,29696,-0.005791030824184418,9.153241157531738,1.4065265655517578,0.001134585589170456,0.03515625,0.0001,14,1,69,18,11,15,0,0,0,0,0,0,0.5390625,1,0.03,9.244017981302477e-06,0.001183234301606717
7552,7552,30208,-0.0010484158992767334,0.5579420924186707,1.3872430324554443,0.002750988118350506,0.09765625,0.0001,14,10,58,15,13,16,2,0,0,0,0,0,0.453125,1,0.03,9.159879702735907e-06,0.001172464601950196
7680,7680,30720,0.004659153521060944,4.065018177032471,1.3109588623046875,0.004478991962969303,0.0703125,0.0001,18,2,75,12,11,10,0,0,0,0,0,0,0.5859375,1,0.03,9.184370796333496e-06,0.0011755994619306875
7808,7808,31232,0.0052903033792972565,2.1402392387390137,1.3990322351455688,0.01137051172554493,0.57421875,0.0001,10,1,81,21,5,9,1,0,0,0,0,0,0.6328125,1,0.03,9.080888489165773e-06,0.001162353726613219
7936,7936,31744,-0.000304393470287323,6.437543869018555,1.2983548641204834,0.005352669395506382,0.1640625,0.0001,15,5,61,28,2,17,0,0,0,0,0,0,0.4765625,1,0.03,9.070791612941775e-06,0.0011610613264565472
8064,8064,32256,-0.00019924715161323547,1.4277911186218262,1.4046554565429688,0.008663943968713284,0.2734375,0.0001,18,3,69,11,7,19,1,0,0,0,0,0,0.5390625,1,0.03,8.968488891980542e-06,0.0011479665781735093
8192,8192,32768,0.006334513425827026,4.789867877960205,1.3530020713806152,0.019296810030937195,0.44140625,0.0001,16,1,61,23,1,23,3,0,0,0,0,0,0.4765625,1,0.03,8.86569932134762e-06,0.0011348095131324953
8320,8320,33280,-0.006202807649970055,3.3974528312683105,1.3236838579177856,0.0014266008511185646,0.06640625,0.0001,13,0,66,30,3,14,2,0,0,0,0,0,0.515625,1,0.03,9.07382283799052e-06,0.0011614493232627865
8448,8448,33792,0.012204261496663094,15.61462116241455,1.353871464729309,0.003057016059756279,0.0390625,0.0001,9,0,73,27,1,18,0,0,0,0,0,0,0.5703125,1,0.03,8.828715365893913e-06,0.001130075566834421
8576,8576,34304,-0.014704611152410507,1.357650637626648,1.3590861558914185,0.0023343749344348907,0.05859375,0.0001,13,0,53,34,2,26,0,0,0,0,0,0,0.4140625,1,0.03,8.875546342324014e-06,0.0011360699318174738
8704,8704,34816,-0.005668105557560921,6.4802985191345215,1.359053134918213,0.0008443677797913551,0.0078125,0.0001,14,1,35,60,1,17,0,0,0,0,0,0,0.46875,1,0.03,8.766168104301642e-06,0.0011220695173506101
8832,8832,35328,0.008718565106391907,16.544719696044922,1.416888952255249,0.0060274358838796616,0.17578125,0.0001,9,0,46,44,2,26,1,0,0,0,0,0,0.359375,1,0.03,8.798006717825047e-06,0.001126144859881606
8960,8960,35840,0.0031013451516628265,24.494007110595703,1.4308584928512573,0.005519009195268154,0.15625,0.0001,16,2,33,46,6,25,0,0,0,0,0,0,0.359375,1,0.03,8.685891941695445e-06,0.001111794168537017
9088,9088,36352,-0.00267719104886055,32.02323913574219,1.46686851978302,0.005813178606331348,0.03125,0.0001,16,1,58,29,6,18,0,0,0,0,0,0,0.453125,1,0.03,8.401796250723237e-06,0.0010754299200925743
9216,9216,36864,-0.010262280702590942,13.130228042602539,1.4596045017242432,0.0012835972011089325,0.0390625,0.0001,13,3,49,43,2,18,0,0,0,0,0,0,0.3828125,1,0.03,8.530587088273478e-06,0.0010919151472990052
9344,9344,37376,0.0028850622475147247,33.06577682495117,1.4428784847259521,0.0010562706738710403,0.01171875,0.0001,12,0,62,33,5,16,0,0,0,0,0,0,0.484375,1,0.03,8.593010313973082e-06,0.0010999053201885545
9472,9472,37888,-0.007587183266878128,13.625326156616211,1.4393843412399292,0.0004971157759428024,0.0,0.0001,7,0,55,36,6,22,2,0,0,0,0,0,0.4296875,1,0.03,8.401917202860432e-06,0.0010754454019661353
9600,9600,38400,-0.0004925858229398727,20.337932586669922,1.4314476251602173,0.0002836883068084717,0.0,0.0001,19,1,53,30,4,20,1,0,0,0,0,0,0.4140625,1,0.03,8.36286005068132e-06,0.001070446086487209
9728,9728,38912,0.00010413676500320435,11.529609680175781,1.4368882179260254,0.00020660273730754852,0.0,0.0001,19,0,60,26,11,12,0,0,0,0,0,0,0.46875,1,0.03,8.320970131592276e-06,0.0010650841768438113
9856,9856,39424,0.00011245347559452057,18.934349060058594,1.4309171438217163,0.00012375321239233017,0.0,0.0001,6,1,55,45,7,14,0,0,0,0,0,0,0.4296875,1,0.03,8.132328744636652e-06,0.0010409380793134915
9984,9984,39936,-0.002945331856608391,3.2789502143859863,1.4205255508422852,0.00033817440271377563,0.0,0.0001,9,0,64,35,11,8,1,0,0,0,0,0,0.5,1,0.03,8.166298513856418e-06,0.0010452862097736215
10000,10000,40000,-0.007441483438014984,0.8659732341766357,1.3861724138259888,0.0002642683684825897,0.0,0.0001,0,0,9,5,0,2,0,0,0,0,0,0,0.5625,1,0.03,8.122521478526323e-06,0.00012996034365642117
